model,channel,relation_class,n_edges,n_anchor_families,within_relation_family_offset_cosine,n_heldout_test_edges,n_heldout_test_edges_ge5,n_heldout_test_edges_ge8,mean_heldout_offset_prototype_cosine,mean_heldout_offset_prototype_cosine_ge5,mean_heldout_offset_prototype_cosine_ge8,forward_n,forward_recall_at_1,forward_recall_at_5,forward_recall_at_10,forward_mrr,forward_median_rank,inverse_n,inverse_recall_at_1,inverse_recall_at_5,inverse_recall_at_10,inverse_mrr,inverse_median_rank
qwen3_4b_2560d_int8,en_gloss_unihan,馬,57,57,0.0724507570266723,57,57,57,0.2442035172788197,0.2442035172788197,0.2442035172788197,57,0.0,0.0,0.0,0.0087403977713839,741.0,57,0.0175438596491228,0.0526315789473684,0.0526315789473684,0.0295350210163675,699.0
qwen3_4b_2560d_int8,en_gloss_unihan,骨,13,13,0.1557445973157882,13,13,13,0.3297935793033013,0.3297935793033013,0.3297935793033013,13,0.0,0.0,0.0769230769230769,0.0215502203015611,269.0,13,0.0,0.0,0.0,0.0032724023028805,513.0
qwen3_4b_2560d_int8,en_gloss_unihan,高,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,髟,16,16,0.0919962748885154,16,16,16,0.2404168436187319,0.2404168436187319,0.2404168436187319,16,0.0,0.1875,0.25,0.0827688526940733,70.5,16,0.0625,0.125,0.125,0.0942316897050504,139.5
qwen3_4b_2560d_int8,en_gloss_unihan,鬥,3,3,0.0605061464011669,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,鬼,11,11,0.10650135576725,11,11,11,0.2423325038769028,0.2423325038769028,0.2423325038769028,11,0.0,0.0,0.1818181818181818,0.0299243972426941,144.0,11,0.0,0.0,0.0,0.0109578863511129,545.0
qwen3_4b_2560d_int8,en_gloss_unihan,魚,48,47,0.2242167443037033,48,48,48,0.4513518773019314,0.4513518773019314,0.4513518773019314,48,0.0,0.0625,0.125,0.034366580094023,85.0,48,0.0,0.0,0.0,0.0062838577979149,529.0
qwen3_4b_2560d_int8,en_gloss_unihan,鳥,62,60,0.1945913136005401,62,62,62,0.4210890480166962,0.4210890480166962,0.4210890480166962,62,0.0,0.0,0.032258064516129,0.0174544886874626,116.0,62,0.0,0.0,0.0,0.0046863188082548,642.0
qwen3_4b_2560d_int8,en_gloss_unihan,鹵,3,3,0.2889780104160309,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,鹽,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,鹿,7,7,0.1412031948566436,7,7,0,0.2693925920341696,0.2693925920341696,,7,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1649247277060912,299.0,7,0.0,0.0,0.1428571428571428,0.0192862652793177,543.0
qwen3_4b_2560d_int8,en_gloss_unihan,麥,4,4,0.0758817195892334,4,0,0,0.1242598686367273,,,4,0.25,0.25,0.25,0.2522517579745104,1818.5,4,0.0,0.25,0.25,0.0844423961816353,601.0
qwen3_4b_2560d_int8,en_gloss_unihan,麻,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,黍,2,2,0.4745993614196777,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,黑,17,17,0.0852046310901641,17,17,17,0.2324128224076155,0.2324128224076155,0.2324128224076155,17,0.0,0.0,0.0,0.0104759222511819,848.0,17,0.0,0.0,0.0,0.003466282659731,513.0
qwen3_4b_2560d_int8,en_gloss_unihan,黹,2,2,0.2460987567901611,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,黽,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,鼎,2,2,0.3738374710083008,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,鼓,4,4,0.3232612311840057,4,0,0,0.4430172145366668,,,4,0.0,0.5,0.75,0.1630952380952381,5.5,4,0.0,0.0,0.0,0.0017252320708885,798.0
qwen3_4b_2560d_int8,en_gloss_unihan,鼠,5,5,0.2214894294738769,5,0,0,0.3441736280918121,,,5,0.0,0.0,0.2,0.0534032524339252,28.0,5,0.0,0.0,0.0,0.0069876861585704,285.0
qwen3_4b_2560d_int8,en_gloss_unihan,鼻,2,2,0.1628971099853515,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,齒,16,15,0.142960786819458,16,16,16,0.3150640511885285,0.3150640511885285,0.3150640511885285,16,0.0,0.0,0.0,0.0107824725436684,233.0,16,0.0,0.0,0.0,0.0034580657521339,800.5
qwen3_4b_2560d_int8,en_gloss_unihan,龍,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,龠,2,2,0.2058897018432617,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𠘨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𠚕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𠫓,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𡱕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𢆶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𣶒,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𤤴,3,3,0.4015072286128998,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𦍌,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,en_gloss_unihan,𧾷,65,64,0.0774668008089065,65,65,65,0.254540492565586,0.254540492565586,0.254540492565586,65,0.0,0.0153846153846153,0.0307692307692307,0.0097957839294984,575.0,65,0.0153846153846153,0.0307692307692307,0.0307692307692307,0.0271874233970772,470.0
qwen3_4b_2560d_int8,zh_char,⺝,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㐬,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㐭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㐺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㔾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㗊,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㝱,3,3,0.1579983234405517,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㣺,2,2,0.0405727624893188,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㫃,14,14,0.1155267059803009,14,14,14,0.2745333415888516,0.2745333415888516,0.2745333415888516,14,0.0,0.0,0.0,0.0076426095803163,270.5,14,0.0,0.0,0.0,0.0061652532284867,207.5
qwen3_4b_2560d_int8,zh_char,㹜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,㾜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,䀠,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,䖵,5,5,0.0991326346993446,5,0,0,0.1832107618451118,,,5,0.0,0.0,0.0,0.0016573752967997,1147.0,5,0.0,0.0,0.0,0.0015666850194977,760.0
qwen3_4b_2560d_int8,zh_char,一,3,3,0.0022590954322367,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,丂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,与,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,丠,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,丮,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,乑,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,乙,3,3,-0.0530010871589183,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,二,2,2,-0.0062652826309204,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,云,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,京,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,人,2,2,0.1566966772079467,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,亻,201,184,0.0256320983171463,201,201,201,0.1427471464272792,0.1427471464272792,0.1427471464272792,201,0.0497512437810945,0.0746268656716417,0.0746268656716417,0.0646040488359014,1048.0,201,0.0646766169154228,0.1293532338308457,0.1592039800995024,0.0964360983017706,259.0
qwen3_4b_2560d_int8,zh_char,儿,2,2,-0.064176321029663,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,光,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,兮,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,共,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,冂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,冃,2,2,0.4294723272323608,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,冖,2,2,-0.0951082706451416,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,冥,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,冫,13,13,0.1152145415544509,13,13,13,0.2654232594829339,0.2654232594829339,0.2654232594829339,13,0.0,0.0,0.0,0.0099126644428852,1843.0,13,0.0,0.0,0.0,0.0065790100378839,478.0
qwen3_4b_2560d_int8,zh_char,几,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,刀,3,3,0.3683353960514068,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,刂,37,37,0.119299791753292,37,37,37,0.316530423742291,0.316530423742291,0.316530423742291,37,0.027027027027027,0.054054054054054,0.054054054054054,0.0462495898811509,317.0,37,0.027027027027027,0.054054054054054,0.081081081081081,0.0467676379565528,349.0
qwen3_4b_2560d_int8,zh_char,力,23,22,0.0706836506724357,23,23,23,0.2072992154761501,0.2072992154761501,0.2072992154761501,23,0.0434782608695652,0.0434782608695652,0.217391304347826,0.0727516061765849,351.0,23,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0748928149743675,433.0
qwen3_4b_2560d_int8,zh_char,勹,3,3,0.0441981963813304,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,匕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,匚,8,8,0.1090746596455574,8,8,0,0.2289296835660934,0.2289296835660934,,8,0.0,0.0,0.0,0.0016731456059368,895.5,8,0.0,0.0,0.0,0.005298200134474,480.5
qwen3_4b_2560d_int8,zh_char,匸,2,2,0.0832774639129638,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,十,3,3,0.0976426601409912,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,卂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,午,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,半,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,卜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,卩,2,2,0.0659066438674926,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,卵,2,2,-0.1071361899375915,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,厂,6,6,0.0171586517244577,6,6,0,0.043658684939146,0.043658684939146,,6,0.0,0.0,0.0,0.0140519328444236,1086.5,6,0.0,0.0,0.1666666666666666,0.0339394993617323,116.0
qwen3_4b_2560d_int8,zh_char,厶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,去,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,又,2,2,-0.1477063298225402,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,口,172,157,0.1225581616163253,172,172,172,0.3271617068297251,0.3271617068297251,0.3271617068297251,172,0.0348837209302325,0.063953488372093,0.0988372093023255,0.0562910355722704,302.0,172,0.0465116279069767,0.0813953488372093,0.1046511627906976,0.0705205258182541,245.5
qwen3_4b_2560d_int8,zh_char,可,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,吅,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,向,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,喜,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,囗,11,11,0.1028546392917633,11,11,11,0.2340672424232417,0.2340672424232417,0.2340672424232417,11,0.0,0.0,0.0,0.0115852511503704,439.0,11,0.0,0.0,0.0,0.0060213136074698,461.0
qwen3_4b_2560d_int8,zh_char,土,94,92,0.0816819742321968,94,94,94,0.2669610957060247,0.2669610957060247,0.2669610957060247,94,0.0,0.0744680851063829,0.0851063829787234,0.0371337815774015,548.0,94,0.0212765957446808,0.0531914893617021,0.0957446808510638,0.046372432777052,252.0
qwen3_4b_2560d_int8,zh_char,士,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,壬,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,壴,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夂,2,2,0.0039539337158203,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夊,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,多,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,大,6,6,-0.013200107961893,6,6,0,-0.0343196137497822,-0.0343196137497822,,6,0.0,0.0,0.0,0.0137642303040047,1506.5,6,0.0,0.0,0.0,0.0167179923751376,219.5
qwen3_4b_2560d_int8,zh_char,夨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夰,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,夸,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,奢,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,女,121,116,0.0924826487898826,121,121,121,0.2895400979409903,0.2895400979409903,0.2895400979409903,121,0.0,0.0495867768595041,0.0743801652892562,0.0281519739115186,795.0,121,0.0165289256198347,0.0578512396694214,0.0826446280991735,0.0429696296107512,334.0
qwen3_4b_2560d_int8,zh_char,子,6,6,0.0153617225587368,6,6,0,0.0348566885416706,0.0348566885416706,,6,0.0,0.0,0.1666666666666666,0.0211478462129968,2318.5,6,0.0,0.0,0.0,0.0025325122625232,692.0
qwen3_4b_2560d_int8,zh_char,學,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,宀,28,28,0.0273124556988477,28,28,28,0.1070548511675692,0.1070548511675692,0.1070548511675692,28,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.0444602969424416,3144.0,28,0.0714285714285714,0.1071428571428571,0.1428571428571428,0.0987463384816899,294.0
qwen3_4b_2560d_int8,zh_char,寸,2,2,-0.0109679102897644,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,尢,2,2,0.0038502216339111,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,尸,10,10,0.0612609758973121,10,10,10,0.1581995910033583,0.1581995910033583,0.1581995910033583,10,0.0,0.0,0.0,0.0103887832835807,2207.5,10,0.0,0.0,0.1,0.0198112852582263,227.5
qwen3_4b_2560d_int8,zh_char,尺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,履,3,3,0.4247538149356842,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,山,55,54,0.1324426829814911,55,55,55,0.3431939298795028,0.3431939298795028,0.3431939298795028,55,0.0181818181818181,0.0727272727272727,0.1272727272727272,0.0631882287844992,109.0,55,0.0181818181818181,0.0909090909090909,0.1272727272727272,0.0490470218032512,189.0
qwen3_4b_2560d_int8,zh_char,屾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,工,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,巫,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,巾,35,34,0.0974436625838279,35,35,35,0.2716483533382415,0.2716483533382415,0.2716483533382415,35,0.0,0.0285714285714285,0.0571428571428571,0.0181321843234691,308.0,35,0.0,0.0571428571428571,0.1142857142857142,0.035676952507561,149.0
qwen3_4b_2560d_int8,zh_char,幺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,广,42,42,0.0584914833307266,42,42,42,0.2063926374317989,0.2063926374317989,0.2063926374317989,42,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0551887490758634,686.5,42,0.0238095238095238,0.0952380952380952,0.1666666666666666,0.0678694428700344,264.5
qwen3_4b_2560d_int8,zh_char,庚,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,廾,2,2,-0.1132291555404663,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,弓,15,15,0.0633662194013595,15,15,15,0.1788294536372025,0.1788294536372025,0.1788294536372025,15,0.0,0.0,0.0,0.0058861149611966,1017.0,15,0.0,0.0,0.0,0.0090660516102397,103.0
qwen3_4b_2560d_int8,zh_char,彡,7,7,0.0028550964780151,7,7,0,0.0112890529313257,0.0112890529313257,,7,0.0,0.0,0.0,0.0078791331027821,1446.0,7,0.0,0.0,0.0,0.0085614013966797,399.0
qwen3_4b_2560d_int8,zh_char,彣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,彳,19,19,0.0387633703649044,19,19,19,0.129843574507456,0.129843574507456,0.129843574507456,19,0.0,0.0526315789473684,0.0526315789473684,0.0166502451494679,394.0,19,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.063252694016808,462.0
qwen3_4b_2560d_int8,zh_char,微,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,心,62,60,0.0829579085111618,62,62,62,0.2653525585549012,0.2653525585549012,0.2653525585549012,62,0.0161290322580645,0.032258064516129,0.0483870967741935,0.0278274862708922,714.0,62,0.032258064516129,0.0483870967741935,0.0483870967741935,0.0451878821893614,339.0
qwen3_4b_2560d_int8,zh_char,忄,133,133,0.1082079112529754,133,133,133,0.3196466083400288,0.3196466083400288,0.3196466083400288,133,0.0225563909774436,0.075187969924812,0.1052631578947368,0.0507625912342181,424.0,133,0.0300751879699248,0.0977443609022556,0.1203007518796992,0.0677441952144752,286.0
qwen3_4b_2560d_int8,zh_char,恣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,戈,11,11,0.0825665220618248,11,11,11,0.2001130936497991,0.2001130936497991,0.2001130936497991,11,0.0,0.0,0.0,0.0034438898011957,427.0,11,0.0,0.0,0.0,0.0053416993004941,372.0
qwen3_4b_2560d_int8,zh_char,戊,2,2,-0.1791550517082214,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,戶,4,4,0.011171817779541,4,0,0,0.019267538562417,,,4,0.0,0.0,0.0,0.0023572959867543,4417.5,4,0.0,0.0,0.0,0.0053583210661936,414.0
qwen3_4b_2560d_int8,zh_char,手,12,11,0.124903105199337,12,12,12,0.2752855035165946,0.2752855035165946,0.2752855035165946,12,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1716744046682552,562.5,12,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.134410444696504,436.0
qwen3_4b_2560d_int8,zh_char,扌,217,203,0.0903338119387626,217,217,217,0.2880735278970772,0.2880735278970772,0.2880735278970772,217,0.0230414746543778,0.0506912442396313,0.064516129032258,0.0380529137914264,523.0,217,0.0368663594470046,0.0829493087557603,0.1105990783410138,0.0673301951626729,234.0
qwen3_4b_2560d_int8,zh_char,支,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,攴,5,5,0.2042140513658523,5,0,0,0.3208756268024444,,,5,0.0,0.0,0.0,0.0178264989049217,446.0,5,0.0,0.0,0.0,0.0050800701952093,564.0
qwen3_4b_2560d_int8,zh_char,攵,21,21,0.0317115038633346,21,21,21,0.1111288601089091,0.1111288601089091,0.1111288601089091,21,0.0,0.0,0.0952380952380952,0.019092798407855,566.0,21,0.0,0.0,0.0952380952380952,0.0242457096337041,115.0
qwen3_4b_2560d_int8,zh_char,敕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,文,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,斗,7,7,0.0115856444463133,7,7,0,0.029060632522617,0.029060632522617,,7,0.0,0.0,0.0,0.0015473059974604,1214.0,7,0.0,0.0,0.0,0.0049354187896094,433.0
qwen3_4b_2560d_int8,zh_char,斤,5,5,0.0634111911058425,5,0,0,0.1349988769739866,,,5,0.0,0.0,0.0,0.0051618018190725,201.0,5,0.0,0.0,0.0,0.0048947808942968,154.0
qwen3_4b_2560d_int8,zh_char,日,67,64,0.0548403970897197,67,67,67,0.2079233417926884,0.2079233417926884,0.2079233417926884,67,0.0597014925373134,0.1343283582089552,0.1641791044776119,0.099375953850523,779.0,67,0.0597014925373134,0.1641791044776119,0.2238805970149253,0.1128935958231004,185.0
qwen3_4b_2560d_int8,zh_char,旨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,是,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,曰,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,月,9,9,0.0395927429199218,9,9,9,0.1064861398966362,0.1064861398966362,0.1064861398966362,9,0.0,0.0,0.0,0.0011181276346675,2047.0,9,0.0,0.1111111111111111,0.1111111111111111,0.0403724245517209,296.0
qwen3_4b_2560d_int8,zh_char,木,280,257,0.1094179973006248,280,280,280,0.3181208905348155,0.3181208905348155,0.3181208905348155,280,0.025,0.0607142857142857,0.075,0.045427698063269,484.5,280,0.0285714285714285,0.0571428571428571,0.0714285714285714,0.0488274657648839,346.0
qwen3_4b_2560d_int8,zh_char,東,2,2,0.1319688558578491,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,林,6,6,0.0353478416800498,6,6,0,0.076659757643938,0.076659757643938,,6,0.0,0.0,0.0,0.0181568117125657,585.0,6,0.0,0.1666666666666666,0.1666666666666666,0.085871938969644,375.5
qwen3_4b_2560d_int8,zh_char,欠,30,29,0.0503289364278316,30,30,30,0.1706552344684799,0.1706552344684799,0.1706552344684799,30,0.0,0.0333333333333333,0.0333333333333333,0.0190732671393635,1368.5,30,0.0333333333333333,0.0666666666666666,0.0666666666666666,0.0581666923992896,210.5
qwen3_4b_2560d_int8,zh_char,止,3,3,-0.0857075452804565,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,步,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,歹,18,18,0.1172739639878273,18,18,18,0.2866768207814958,0.2866768207814958,0.2866768207814958,18,0.0,0.0,0.0555555555555555,0.0257047831155975,177.0,18,0.0,0.0,0.0,0.0054989858296734,520.5
qwen3_4b_2560d_int8,zh_char,死,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,殳,3,3,0.0873796939849853,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,比,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,毛,10,10,0.0782132893800735,10,10,10,0.1893010564148426,0.1893010564148426,0.1893010564148426,10,0.0,0.0,0.0,0.0019049358311625,1528.5,10,0.0,0.0,0.0,0.010289419106718,446.0
qwen3_4b_2560d_int8,zh_char,民,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,气,2,2,0.3313138484954834,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,水,4,4,0.0730543136596679,4,0,0,0.1150547480210661,,,4,0.0,0.0,0.0,0.0003001988064525,3956.5,4,0.0,0.0,0.25,0.0292505072291987,574.0
qwen3_4b_2560d_int8,zh_char,氵,354,308,0.1134551391005516,354,354,354,0.319345606584365,0.319345606584365,0.319345606584365,354,0.0338983050847457,0.0706214689265536,0.1073446327683615,0.0574754129722343,386.0,354,0.0508474576271186,0.0875706214689265,0.1214689265536723,0.0768139439153769,292.5
qwen3_4b_2560d_int8,zh_char,火,64,63,0.1067945212125778,64,64,64,0.3049240271793678,0.3049240271793678,0.3049240271793678,64,0.0625,0.125,0.125,0.0920662860539545,480.5,64,0.09375,0.15625,0.234375,0.1327592951637928,181.5
qwen3_4b_2560d_int8,zh_char,灬,3,3,0.2498110085725784,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,炎,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,爪,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,爭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,父,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,爿,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,片,3,3,0.1276156902313232,0,0,0,,,,0,,,,,,0,,,,,
qwen3_4b_2560d_int8,zh_char,牛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
